inst#,    actual, predicted, error, probability distribution
  1423        1:0        2:1         0.473 0.527
  1424        1:0        2:1         0.413 0.587
  1425        1:0        2:1         0.48  0.52 
  1426        1:0        1:0         0.613  0.387
  1427        1:0        1:0         0.593  0.407
  1428        1:0        2:1         0.493 0.507
  1429        1:0        2:1         0.48  0.52 
  1430        1:0        1:0         0.56   0.44 
  1431        1:0        2:1         0.487 0.513
  1432        1:0        2:1         0.453 0.547
  1433        1:0        1:0         0.56   0.44 
  1434        1:0        2:1         0.473 0.527
  1435        1:0        2:1         0.2   0.8  
  1436        1:0        2:1         0.44  0.56 
  1437        1:0        1:0         0.5    0.5  
  1438        1:0        1:0         0.573  0.427
  1439        1:0        1:0         0.54   0.46 
  1440        1:0        1:0         0.827  0.173
  1441        1:0        1:0         0.587  0.413
  1442        1:0        1:0         0.673  0.327
  1443        1:0        1:0         0.607  0.393
  1444        1:0        2:1         0.387 0.613
  1445        1:0        1:0         0.613  0.387
  1446        1:0        1:0         0.56   0.44 
  1447        1:0        2:1         0.453 0.547
  1448        1:0        1:0         0.76   0.24 
  1449        1:0        2:1         0.387 0.613
  1450        1:0        2:1         0.447 0.553
  1451        1:0        1:0         0.507  0.493
  1452        1:0        2:1         0.38  0.62 
  1453        1:0        2:1         0.493 0.507
  1454        1:0        1:0         0.653  0.347
  1455        1:0        2:1         0.447 0.553
  1456        1:0        1:0         0.873  0.127
  1457        1:0        2:1         0.487 0.513
  1458        1:0        2:1         0.167 0.833
  1459        1:0        1:0         0.52   0.48 
  1460        1:0        2:1         0.48  0.52 
  1461        1:0        2:1         0.38  0.62 
  1462        1:0        1:0         0.507  0.493
  1463        1:0        1:0         0.6    0.4  
  1464        1:0        2:1         0.44  0.56 
  1465        1:0        1:0         0.507  0.493
  1466        1:0        2:1         0.473 0.527
  1467        1:0        2:1         0.227 0.773
  1468        1:0        1:0         0.867  0.133
  1469        1:0        2:1         0.473 0.527
  1470        1:0        2:1         0.213 0.787
  1471        1:0        2:1         0.207 0.793
  1472        1:0        2:1         0.327 0.673
  1473        1:0        1:0         0.58   0.42 
  1474        1:0        1:0         0.613  0.387
  1475        1:0        1:0         0.547  0.453
  1476        1:0        1:0         0.54   0.46 
  1477        1:0        1:0         0.553  0.447
  1478        1:0        2:1         0.413 0.587
  1479        1:0        2:1         0.32  0.68 
  1480        1:0        1:0         0.813  0.187
  1481        1:0        1:0         0.867  0.133
  1482        1:0        2:1         0.44  0.56 
  1483        1:0        1:0         0.607  0.393
  1484        1:0        2:1         0.327 0.673
  1485        1:0        2:1         0.113 0.887
  1486        1:0        2:1         0.353 0.647
  1487        1:0        2:1         0.267 0.733
  1488        1:0        2:1         0.2   0.8  
  1489        1:0        2:1         0.453 0.547
  1490        1:0        1:0         0.5    0.5  
  1491        1:0        1:0         0.52   0.48 
  1492        1:0        2:1         0.327 0.673
  1493        1:0        2:1         0.44  0.56 
  1494        1:0        1:0         0.84   0.16 
  1495        1:0        2:1         0.34  0.66 
  1496        1:0        1:0         0.68   0.32 
  1497        1:0        1:0         0.533  0.467
  1498        1:0        1:0         0.64   0.36 
  1499        1:0        1:0         0.64   0.36 
  1500        1:0        2:1         0.34  0.66 
  1501        1:0        2:1         0.433 0.567
  1502        1:0        2:1         0.3   0.7  
  1503        1:0        1:0         0.573  0.427
  1504        1:0        2:1         0.173 0.827
  1505        1:0        1:0         0.56   0.44 
  1506        1:0        2:1         0.433 0.567
  1507        1:0        1:0         0.707  0.293
  1508        1:0        2:1         0.42  0.58 
  1509        1:0        1:0         0.547  0.453
  1510        1:0        1:0         0.64   0.36 
  1511        1:0        1:0         0.507  0.493
  1512        1:0        1:0         0.56   0.44 
  1513        1:0        2:1         0.153 0.847
  1514        1:0        1:0         0.64   0.36 
  1515        1:0        2:1         0.32  0.68 
  1516        1:0        1:0         0.547  0.453
  1517        1:0        1:0         0.52   0.48 
  1518        1:0        1:0         0.673  0.327
  1519        1:0        1:0         0.847  0.153
  1520        1:0        1:0         0.527  0.473
  1521        1:0        1:0         0.853  0.147
  1522        1:0        1:0         0.573  0.427
  1523        1:0        2:1         0.447 0.553
  1524        1:0        1:0         0.507  0.493
  1525        1:0        2:1         0.473 0.527
  1526        1:0        2:1         0.453 0.547
  1527        1:0        2:1         0.407 0.593
  1528        1:0        1:0         0.553  0.447
  1529        1:0        2:1         0.42  0.58 
  1530        1:0        2:1         0.46  0.54 
  1531        1:0        1:0         0.613  0.387
  1532        1:0        2:1         0.467 0.533
  1533        1:0        1:0         0.607  0.393
  1534        1:0        2:1         0.393 0.607
  1535        1:0        2:1         0.147 0.853
  1536        1:0        2:1         0.447 0.553
  1537        1:0        1:0         0.607  0.393
  1538        1:0        1:0         0.693  0.307
  1539        1:0        2:1         0.42  0.58 
  1540        1:0        2:1         0.42  0.58 
  1541        1:0        2:1         0.433 0.567
  1542        1:0        1:0         0.527  0.473
  1543        1:0        2:1         0.153 0.847
  1544        1:0        2:1         0.453 0.547
  1545        1:0        2:1         0.353 0.647
  1546        1:0        1:0         0.607  0.393
  1547        1:0        1:0         0.607  0.393
  1548        1:0        1:0         0.567  0.433
  1549        1:0        1:0         0.687  0.313
  1550        1:0        1:0         0.693  0.307
  1551        1:0        2:1         0.253 0.747
  1552        1:0        2:1         0.173 0.827
  1553        1:0        1:0         0.68   0.32 
  1554        1:0        1:0         0.507  0.493
  1555        1:0        1:0         0.58   0.42 
  1556        1:0        2:1         0.46  0.54 
  1557        1:0        2:1         0.473 0.527
  1558        1:0        1:0         0.547  0.453
  1559        1:0        2:1         0.407 0.593
  1560        1:0        1:0         0.513  0.487
  1561        1:0        2:1         0.267 0.733
  1562        1:0        2:1         0.373 0.627
  1563        1:0        2:1         0.467 0.533
  1564        1:0        2:1         0.467 0.533
  1565        1:0        1:0         0.52   0.48 
  1566        1:0        1:0         0.86   0.14 
  1567        1:0        2:1         0.447 0.553
  1568        1:0        2:1         0.1   0.9  
  1569        1:0        1:0         0.58   0.42 
  1570        1:0        1:0         0.653  0.347
  1571        1:0        2:1         0.247 0.753
  1572        1:0        1:0         0.547  0.453
  1573        1:0        1:0         0.62   0.38 
  1574        1:0        1:0         0.54   0.46 
  1575        1:0        2:1         0.453 0.547
  1576        1:0        2:1         0.44  0.56 
  1577        1:0        1:0         0.553  0.447
  1578        1:0        1:0         0.613  0.387
  1579        1:0        2:1         0.473 0.527
  1580        1:0        1:0         0.593  0.407
  1581        1:0        2:1         0.433 0.567
  1582        1:0        2:1         0.413 0.587
  1583        1:0        1:0         0.587  0.413
  1584        1:0        1:0         0.76   0.24 
  1585        1:0        2:1         0.373 0.627
  1586        1:0        1:0         0.693  0.307
  1587        1:0        1:0         0.573  0.427
  1588        1:0        1:0         0.593  0.407
  1589        1:0        2:1         0.42  0.58 
  1590        1:0        2:1         0.307 0.693
  1591        1:0        2:1         0.44  0.56 
  1592        1:0        1:0         0.58   0.42 
  1593        1:0        1:0         0.56   0.44 
  1594        1:0        1:0         0.513  0.487
  1595        1:0        1:0         0.607  0.393
  1596        1:0        1:0         0.533  0.467
  1597        1:0        2:1         0.173 0.827
  1598        1:0        1:0         0.507  0.493
  1599        1:0        2:1         0.187 0.813
  1600        1:0        2:1         0.427 0.573
  1601        1:0        2:1         0.033 0.967
  1602        1:0        1:0         0.8    0.2  
  1603        1:0        1:0         0.513  0.487
  1604        1:0        1:0         0.547  0.453
  1605        1:0        1:0         0.507  0.493
  1606        1:0        1:0         0.567  0.433
  1607        1:0        2:1         0.447 0.553
  1608        1:0        1:0         0.507  0.493
  1609        1:0        2:1         0.447 0.553
  1610        1:0        1:0         0.56   0.44 
  1611        1:0        1:0         0.507  0.493
  1612        1:0        1:0         0.567  0.433
  1613        1:0        2:1         0.42  0.58 
  1614        1:0        2:1         0.293 0.707
  1615        1:0        1:0         0.613  0.387
  1616        1:0        1:0         0.86   0.14 
  1617        1:0        2:1         0.48  0.52 
  1618        1:0        2:1         0.427 0.573
  1619        1:0        1:0         0.52   0.48 
  1620        1:0        2:1         0.08  0.92 
  1621        1:0        2:1         0.387 0.613
  1622        1:0        1:0         0.853  0.147
  1623        1:0        2:1         0.16  0.84 
  1624        1:0        1:0         0.613  0.387
  1625        1:0        1:0         0.847  0.153
  1626        1:0        1:0         0.553  0.447
  1627        1:0        1:0         0.72   0.28 
  1628        1:0        1:0         0.787  0.213
  1629        1:0        1:0         0.64   0.36 
  1630        1:0        2:1         0.333 0.667
  1631        1:0        1:0         0.573  0.427
  1632        1:0        1:0         0.52   0.48 
  1633        1:0        1:0         0.56   0.44 
  1634        1:0        1:0         0.64   0.36 
  1635        1:0        2:1         0.493 0.507
  1636        1:0        2:1         0.267 0.733
  1637        1:0        1:0         0.587  0.413
  1638        1:0        2:1         0.187 0.813
  1639        1:0        1:0         0.527  0.473
  1640        1:0        1:0         0.793  0.207
  1641        1:0        1:0         0.613  0.387
  1642        1:0        2:1         0.433 0.567
  1643        1:0        1:0         0.507  0.493
  1644        1:0        2:1         0.393 0.607
  1645        1:0        2:1         0.42  0.58 
  1646        1:0        2:1         0.393 0.607
  1647        1:0        2:1         0.473 0.527
  1648        1:0        1:0         0.527  0.473
  1649        1:0        2:1         0.367 0.633
  1650        1:0        1:0         0.6    0.4  
  1651        1:0        1:0         0.613  0.387
  1652        1:0        1:0         0.633  0.367
  1653        1:0        2:1         0.493 0.507
  1654        1:0        2:1         0.213 0.787
  1655        1:0        1:0         0.653  0.347
  1656        1:0        2:1         0.48  0.52 
  1657        1:0        2:1         0.413 0.587
  1658        1:0        2:1         0.493 0.507
  1659        1:0        2:1         0.233 0.767
  1660        1:0        2:1         0.46  0.54 
  1661        1:0        2:1         0.413 0.587
  1662        1:0        1:0         0.633  0.367
  1663        1:0        1:0         0.567  0.433
  1664        1:0        2:1         0.307 0.693
  1665        1:0        1:0         0.813  0.187
  1666        1:0        2:1         0.32  0.68 
  1667        1:0        1:0         0.507  0.493
  1668        1:0        2:1         0.213 0.787
  1669        1:0        2:1         0.453 0.547
  1670        1:0        2:1         0.253 0.747
  1671        1:0        1:0         0.52   0.48 
  1672        1:0        1:0         0.82   0.18 
  1673        1:0        1:0         0.533  0.467
  1674        1:0        1:0         0.58   0.42 
  1675        1:0        2:1         0.493 0.507
  1676        1:0        1:0         0.593  0.407
  1677        1:0        2:1         0.447 0.553
  1678        1:0        2:1         0.227 0.773
  1679        1:0        1:0         0.56   0.44 
  1680        1:0        1:0         0.58   0.42 
  1681        1:0        1:0         0.607  0.393
  1682        1:0        1:0         0.607  0.393
  1683        1:0        2:1         0.42  0.58 
  1684        1:0        1:0         0.633  0.367
  1685        1:0        2:1         0.253 0.747
  1686        1:0        2:1         0.487 0.513
  1687        1:0        2:1         0.46  0.54 
  1688        1:0        1:0         0.6    0.4  
  1689        1:0        2:1         0.413 0.587
  1690        1:0        2:1         0.44  0.56 
  1691        1:0        2:1         0.227 0.773
  1692        1:0        2:1         0.12  0.88 
  1693        1:0        1:0         0.86   0.14 
  1694        1:0        2:1         0.473 0.527
  1695        1:0        2:1         0.26  0.74 
  1696        1:0        2:1         0.213 0.787
  1697        1:0        2:1         0.193 0.807
  1698        1:0        2:1         0.4   0.6  
  1699        1:0        2:1         0.247 0.753
  1700        1:0        2:1         0.413 0.587
  1701        1:0        1:0         0.6    0.4  
  1702        1:0        1:0         0.567  0.433
  1703        1:0        1:0         0.607  0.393
  1704        1:0        1:0         0.687  0.313
  1705        1:0        2:1         0.4   0.6  
  1706        1:0        2:1         0.473 0.527
  1707        1:0        1:0         0.507  0.493
  1708        1:0        1:0         0.553  0.447
  1709        1:0        1:0         0.54   0.46 
  1710        1:0        1:0         0.86   0.14 
  1711        1:0        2:1         0.467 0.533
  1712        1:0        2:1         0.427 0.573
  1713        1:0        1:0         0.607  0.393
  1714        1:0        1:0         0.873  0.127
  1715        1:0        1:0         0.66   0.34 
  1716        1:0        1:0         0.553  0.447
  1717        1:0        1:0         0.533  0.467
  1718        1:0        1:0         0.527  0.473
  1719        1:0        2:1         0.427 0.573
  1720        1:0        2:1         0.467 0.533
  1721        1:0        2:1         0.48  0.52 
  1722        1:0        2:1         0.147 0.853
  1723        1:0        1:0         0.827  0.173
  1724        1:0        2:1         0.16  0.84 
  1725        1:0        1:0         0.54   0.46 
  1726        1:0        1:0         0.54   0.46 
  1727        1:0        2:1         0.48  0.52 
  1728        1:0        1:0         0.527  0.473
  1729        1:0        2:1         0.42  0.58 
  1730        1:0        1:0         0.64   0.36 
  1731        1:0        1:0         0.64   0.36 
  1732        1:0        2:1         0.153 0.847
  1733        1:0        1:0         0.84   0.16 
  1734        1:0        2:1         0.333 0.667
  1735        1:0        1:0         0.807  0.193
  1736        1:0        1:0         0.52   0.48 
  1737        1:0        2:1         0.447 0.553
  1738        1:0        1:0         0.513  0.487
  1739        1:0        2:1         0.38  0.62 
  1740        1:0        2:1         0.14  0.86 
  1741        1:0        1:0         0.527  0.473
  1742        1:0        2:1         0.353 0.647
  1743        1:0        2:1         0.433 0.567
  1744        1:0        2:1         0.273 0.727
  1745        1:0        1:0         0.567  0.433
  1746        1:0        2:1         0.48  0.52 
  1747        1:0        1:0         0.62   0.38 
  1748        1:0        1:0         0.533  0.467
  1749        1:0        1:0         0.513  0.487
  1750        1:0        1:0         0.54   0.46 
  1751        1:0        1:0         0.853  0.147
  1752        1:0        1:0         0.507  0.493
  1753        1:0        2:1         0.493 0.507
  1754        1:0        1:0         0.633  0.367
  1755        1:0        2:1         0.06  0.94 
  1756        1:0        1:0         0.913  0.087
  1757        1:0        1:0         0.513  0.487
  1758        1:0        1:0         0.807  0.193
  1759        1:0        2:1         0.32  0.68 
  1760        1:0        1:0         0.573  0.427
  1761        1:0        2:1         0.367 0.633
  1762        1:0        1:0         0.613  0.387
  1763        1:0        2:1         0.247 0.753
  1764        1:0        1:0         0.68   0.32 
  1765        1:0        1:0         0.7    0.3  
  1766        1:0        2:1         0.453 0.547
  1767        1:0        1:0         0.807  0.193
  1768        1:0        1:0         0.533  0.467
  1769        1:0        1:0         0.687  0.313
  1770        1:0        1:0         0.553  0.447
  1771        1:0        1:0         0.593  0.407
  1772        1:0        2:1         0.46  0.54 
  1773        1:0        1:0         0.573  0.427
  1774        1:0        1:0         0.84   0.16 
  1775        1:0        2:1         0.373 0.627
  1776        1:0        2:1         0.473 0.527
  1777        1:0        2:1         0.28  0.72 
  1778        1:0        2:1         0.433 0.567
  1779        1:0        2:1         0.173 0.827
  1780        1:0        1:0         0.573  0.427
  1781        1:0        2:1         0.44  0.56 
  1782        1:0        1:0         0.553  0.447
  1783        1:0        2:1         0.213 0.787
  1784        1:0        1:0         0.513  0.487
  1785        1:0        1:0         0.5    0.5  
  1786        1:0        1:0         0.54   0.46 
  1787        1:0        2:1         0.407 0.593
  1788        1:0        2:1         0.42  0.58 
  1789        1:0        2:1         0.36  0.64 
  1790        1:0        1:0         0.667  0.333
  1791        1:0        2:1         0.493 0.507
  1792        1:0        2:1         0.207 0.793
  1793        1:0        1:0         0.527  0.473
  1794        1:0        1:0         0.533  0.467
  1795        1:0        1:0         0.887  0.113
  1796        1:0        2:1         0.08  0.92 
  1797        1:0        1:0         0.553  0.447
  1798        1:0        2:1         0.3   0.7  
  1799        1:0        1:0         0.88   0.12 
  1800        1:0        1:0         0.533  0.467
  1801        1:0        1:0         0.547  0.453
  1802        1:0        1:0         0.507  0.493
  1803        1:0        2:1         0.34  0.66 
  1804        1:0        1:0         0.547  0.453
  1805        1:0        2:1         0.46  0.54 
  1806        1:0        2:1         0.26  0.74 
  1807        1:0        1:0         0.527  0.473
  1808        1:0        2:1         0.227 0.773
  1809        1:0        2:1         0.16  0.84 
  1810        1:0        2:1         0.3   0.7  
  1811        1:0        2:1         0.487 0.513
  1812        1:0        2:1         0.113 0.887
  1813        1:0        1:0         0.513  0.487
  1814        1:0        1:0         0.64   0.36 
  1815        1:0        2:1         0.46  0.54 
  1816        1:0        1:0         0.627  0.373
  1817        1:0        2:1         0.313 0.687
  1818        1:0        1:0         0.593  0.407
  1819        1:0        1:0         0.593  0.407
  1820        1:0        1:0         0.807  0.193
  1821        1:0        2:1         0.44  0.56 
  1822        1:0        2:1         0.44  0.56 
  1823        1:0        1:0         0.56   0.44 
  1824        1:0        1:0         0.52   0.48 
  1825        1:0        2:1         0.46  0.54 
  1826        1:0        1:0         0.573  0.427
  1827        1:0        2:1         0.3   0.7  
  1828        1:0        1:0         0.553  0.447
  1829        1:0        1:0         0.713  0.287
  1830        1:0        2:1         0.407 0.593
  1831        1:0        2:1         0.367 0.633
  1832        1:0        2:1         0.113 0.887
  1833        1:0        2:1         0.153 0.847
  1834        1:0        2:1         0.153 0.847
  1835        1:0        2:1         0.327 0.673
  1836        1:0        2:1         0.087 0.913
  1837        1:0        1:0         0.647  0.353
  1838        1:0        1:0         0.613  0.387
  1839        1:0        1:0         0.613  0.387
  1840        1:0        2:1         0.433 0.567
  1841        1:0        1:0         0.507  0.493
  1842        1:0        2:1         0.247 0.753
  1843        1:0        2:1         0.36  0.64 
  1844        1:0        1:0         0.527  0.473
  1845        1:0        2:1         0.473 0.527
  1846        1:0        2:1         0.173 0.827
  1847        1:0        1:0         0.52   0.48 
  1848        1:0        1:0         0.833  0.167
  1849        1:0        2:1         0.247 0.753
  1850        1:0        1:0         0.807  0.193
  1851        1:0        1:0         0.647  0.353
  1852        1:0        2:1         0.413 0.587
  1853        1:0        1:0         0.52   0.48 
  1854        1:0        2:1         0.493 0.507
  1855        1:0        2:1         0.467 0.533
  1856        1:0        2:1         0.387 0.613
  1857        1:0        2:1         0.153 0.847
  1858        1:0        1:0         0.567  0.433
  1859        1:0        1:0         0.633  0.367
  1860        1:0        1:0         0.553  0.447
  1861        1:0        1:0         0.527  0.473
  1862        1:0        1:0         0.567  0.433
  1863        1:0        1:0         0.66   0.34 
  1864        1:0        2:1         0.467 0.533
  1865        1:0        1:0         0.54   0.46 
  1866        1:0        2:1         0.387 0.613
  1867        1:0        2:1         0.4   0.6  
  1868        1:0        2:1         0.4   0.6  
  1869        1:0        1:0         0.5    0.5  
  1870        1:0        1:0         0.647  0.353
  1871        1:0        1:0         0.72   0.28 
  1872        1:0        1:0         0.627  0.373
  1873        1:0        1:0         0.52   0.48 
  1874        1:0        2:1         0.207 0.793
  1875        1:0        2:1         0.473 0.527
  1876        1:0        2:1         0.287 0.713
  1877        1:0        2:1         0.48  0.52 
  1878        1:0        2:1         0.44  0.56 
  1879        1:0        2:1         0.473 0.527
  1880        1:0        1:0         0.7    0.3  
  1881        1:0        2:1         0.313 0.687
  1882        1:0        1:0         0.687  0.313
  1883        1:0        1:0         0.847  0.153
  1884        1:0        1:0         0.513  0.487
  1885        1:0        2:1         0.46  0.54 
  1886        1:0        1:0         0.7    0.3  
  1887        1:0        2:1         0.493 0.507
  1888        1:0        1:0         0.56   0.44 
  1889        1:0        2:1         0.207 0.793
  1890        1:0        2:1         0.487 0.513
  1891        1:0        2:1         0.347 0.653
  1892        1:0        1:0         0.82   0.18 
  1893        1:0        2:1         0.373 0.627
  1894        1:0        2:1         0.027 0.973
  1895        1:0        2:1         0.42  0.58 
  1896        1:0        2:1         0.487 0.513
  1897        1:0        1:0         0.887  0.113
  1898        1:0        2:1         0.28  0.72 
  1899        1:0        1:0         0.587  0.413
  1900        1:0        2:1         0.18  0.82 
  1901        1:0        1:0         0.88   0.12 
  1902        1:0        2:1         0.167 0.833
  1903        1:0        1:0         0.527  0.473
  1904        1:0        1:0         0.807  0.193
  1905        1:0        2:1         0.3   0.7  
  1906        1:0        2:1         0.48  0.52 
  1907        1:0        1:0         0.547  0.453
  1908        1:0        1:0         0.647  0.353
  1909        1:0        1:0         0.56   0.44 
  1910        1:0        2:1         0.24  0.76 
  1911        1:0        1:0         0.587  0.413
  1912        1:0        1:0         0.56   0.44 
  1913        1:0        2:1         0.453 0.547
  1914        1:0        2:1         0.453 0.547
  1915        1:0        1:0         0.527  0.473
  1916        1:0        1:0         0.507  0.493
  1917        1:0        1:0         0.653  0.347
  1918        1:0        1:0         0.507  0.493
  1919        1:0        2:1         0.26  0.74 
  1920        1:0        1:0         0.593  0.407
  1921        1:0        1:0         0.54   0.46 
  1922        1:0        2:1         0.32  0.68 
  1923        1:0        1:0         0.56   0.44 
  1924        1:0        1:0         0.587  0.413
  1925        1:0        2:1         0.16  0.84 
  1926        1:0        2:1         0.22  0.78 
  1927        1:0        2:1         0.173 0.827
  1928        1:0        1:0         0.86   0.14 
  1929        1:0        1:0         0.567  0.433
  1930        1:0        2:1         0.153 0.847
  1931        1:0        2:1         0.293 0.707
  1932        1:0        2:1         0.22  0.78 
  1933        1:0        2:1         0.213 0.787
  1934        1:0        2:1         0.233 0.767
  1935        1:0        2:1         0.327 0.673
  1936        1:0        1:0         0.653  0.347
  1937        1:0        1:0         0.6    0.4  
  1938        1:0        1:0         0.52   0.48 
  1939        1:0        2:1         0.48  0.52 
  1940        1:0        1:0         0.54   0.46 
  1941        1:0        1:0         0.5    0.5  
  1942        1:0        1:0         0.66   0.34 
  1943        1:0        1:0         0.6    0.4  
  1944        1:0        2:1         0.287 0.713
  1945        1:0        2:1         0.173 0.827
  1946        1:0        2:1         0.467 0.533
  1947        1:0        2:1         0.493 0.507
  1948        1:0        1:0         0.787  0.213
  1949        1:0        1:0         0.52   0.48 
  1950        1:0        1:0         0.86   0.14 
  1951        1:0        1:0         0.573  0.427
  1952        1:0        2:1         0.12  0.88 
  1953        1:0        1:0         0.613  0.387
  1954        1:0        1:0         0.567  0.433
  1955        1:0        2:1         0.493 0.507
  1956        1:0        2:1         0.413 0.587
  1957        1:0        2:1         0.427 0.573
  1958        1:0        1:0         0.74   0.26 
  1959        1:0        1:0         0.553  0.447
  1960        1:0        1:0         0.54   0.46 
  1961        1:0        2:1         0.14  0.86 
  1962        1:0        2:1         0.48  0.52 
  1963        1:0        2:1         0.393 0.607
